"";"A.Sapkowski_Miecz_przeznaczenia_fragment";"A.Sapkowski_Ostatnie_¿yczenie_fragment";"A.Sapkowski_Pani_Jeziora_fragment";"A.Sapkowski_Wie¿a_Jaskó³ki_fragment";"Bhagawatam_Œrimad_Damodara_lila_fragment";"C.Sagan_Kontakt_fragment";"C.Sagan_Kontakt_fragment2";"C.Sagan_Miliardy_Miliardy";"C.Sagan_Swiat_nawiedzany_przez_demony_fragment";"J.R.R.Tolkien_Dwie-Wie¿e_fragment";"J.R.R.Tolkien_Hobbit_fragment";"J.R.R.Tolkien_Powrót-Króla_fragment";"J.R.R.Tolkien_Wyprawa_frament";"Komentarz_do_Ewangelii_wg_Œw._Mateusza_fragment";"£.Siatkowski_Opowieœci_biblijne_fragment";"P.Skarga_¯ywoty_Pañskich_Œwiêtych";"S.Lem_Czlowiek_z_Marsa_fragment";"S.Lem_Odruch_warunkowy";"S.Lem_Pokoj_na_Ziemi_fragment";"S.Lem_Powrot_z_Gwiazd_frament"
"œcianka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"œcie¿ka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"œcis³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"œlad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"œlepie";0;0;0;0;0;0;0;0;0;0,0508462128810278;0;0;0;0;0;0;0;0;0;0
"œlepy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"œliski";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"œlub";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"œluzówka";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œmia³oœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"œmiech";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œmierci";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"œmieræ";0;0;0;0;0;0;0,0231946236793746;0;0;0;0;0;0;0;0;0,00615048448127237;0;0;0,0127300725310056;0
"œmierdzieæ";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œmiertelny";0;0;0,0114155604635305;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0;0;0;0;0;0
"œnieg";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"œpi";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œpiew";0;0;0,0445559597411068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œpiewaæ";0;0;0,0297039731607379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œpiewaj¹c";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œpisz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"œrednia";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"œri";0;0;0;0;0,0637139276887572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œrimad";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œrodek";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"œruba";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"œuka";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œwiadek";0;0;0;0;0;0;0;0;0,0119518148216865;0;0;0;0;0,0175446512446552;0;0;0;0;0,0127300725310056;0
"œwiadomy";0;0;0;0;0;0;0;0;0,0377460968985796;0;0;0;0;0;0;0;0;0;0;0
"œwiata";0;0;0;0;0;0;0;0;0,0119518148216865;0;0;0;0,0307524224063619;0;0;0;0,012971400920219;0;0;0
"œwiat³o";0;0;0;0,00733770936773782;0;0;0;0;0;0;0,00807364482054928;0;0;0;0;0;0;0;0;0,0148748130117729
"œwiat³oczu³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"œwiat³y";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"œwi¹tynia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"œwieca";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"œwieciæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"œwiecie";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"œwie¿y";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"œwiêta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"œwiêtobliwoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"œwiêtobliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"œwiêty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"œwit";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tablica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"tabliczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0,0210248613600466;0;0
"tace";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"tafla";0;0;0,0297039731607379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tajemnica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"tajemniczy";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"taka";0;0;0;0;0;0;0;0;0;0;0;0;0;0,027704667274919;0;0;0;0;0;0
"taki";0;0;0;0,00733770936773782;0;0;0;0;0,0119518148216865;0;0;0;0;0;0;0;0;0;0;0,0148748130117729
"takowy";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"talerz";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"tamten";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"tapiseria";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"taran";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"taras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"tarszisz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0123366168265101;0;0;0;0;0
"teatr";0;0;0;0,00890597344473824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0154508283483133;0
"tebes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"temat";0,0430042596506205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"temperatura";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"teoria";0;0;0;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0;0;0;0;0,0154508283483133;0
"terapeuta";0;0;0;0;0;0,0943729572411182;0;0;0,0580249448888622;0;0;0;0;0;0;0;0;0;0;0
"terrorystyczny";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"têtniæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"theodore";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"thingola";0;0;0;0;0;0;0;0;0;0;0;0;0,0485609898301951;0;0;0;0;0;0;0
"thomas";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"tkwiæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"tlen";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"t³ok";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"t³uc";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"t³umaczyæ";0;0;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0;0;0,0157437350468595;0;0;0
"t³uszcz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"tob¹";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"toczyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"ton¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"toñ";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"towarzysz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"towarzyszyæ";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tragiczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"trakt";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"traktat";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"traktowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0,027704667274919;0;0;0;0;0;0
"trap";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"trêzla";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"trochê";0;0;0;0,00733770936773782;0;0;0;0;0;0;0;0;0;0,0175446512446552;0;0;0;0,0346451341033697;0;0
"troje";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"troskliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,019424395932078;0;0;0;0
"troszczyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"trójzêbny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"trudno";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"trudny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"trupi";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"trwaæ";0;0;0;0;0;0;0;0,00927784947174985;0;0;0;0;0;0;0,0026041537527747;0;0;0;0,0127300725310056;0
"trwa³a";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"trwoniæ";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"trysn¹æ";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tryumfalny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"trzcina";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"trzech";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0212944108646626;0,00316073082291852;0;0;0;0;0
"trzeci";0;0;0;0;0;0,0377491828964473;0;0;0;0;0;0;0;0;0;0;0;0,0210248613600466;0;0
"trzej";0;0;0;0;0;0;0;0;0;0,0390815069986748;0;0;0;0,0212944108646626;0;0;0;0;0;0
"trzêsienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"trzy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00615048448127237;0;0,0173225670516848;0,0127300725310056;0
"trzymaæ";0,0115518810690914;0;0;0;0,00570498303412128;0;0;0;0;0;0;0;0;0;0,00220925603700034;0;0;0;0;0,0252383488574713
"trzymaj¹c";0;0;0,0148519865803689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"trzysta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"tusz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"tutejszy";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tu¿";0;0;0,0114155604635305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0180539570374313
"twardy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0,00746500695480306;0;0;0;0
"twarz";0;0,034282215674333;0;0,00931348844056947;0,0042677287325951;0;0;0;0;0;0;0;0,0195164673501821;0;0;0;0;0,0109934531276342;0;0,0188800608061544
"twarzyczka";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"twego";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00632146164583704;0,00746500695480306;0;0;0;0
"twierdzenie";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"twoich";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"twoja";0;0;0;0;0;0;0,02815193300752;0;0;0;0;0;0;0;0,00632146164583704;0;0;0;0;0
"twoje";0;0;0;0;0;0;0,02815193300752;0;0;0;0;0;0;0;0;0,00746500695480306;0;0;0;0
"twojego";0;0;0;0;0;0;0,0732530185574129;0;0;0;0;0;0;0;0;0;0;0;0;0
"twój";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0212944108646626;0,0126429232916741;0;0;0;0;0
"twych";0;0;0;0;0;0;0,02815193300752;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"tygodniu";0;0;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0;0,00746500695480306;0;0;0;0
"tyle";0;0;0;0;0;0;0;0;0,0119518148216865;0;0;0;0;0;0,00520830750554939;0;0,012971400920219;0;0;0
"ty³";0;0,0180063525931987;0;0;0,00672473118959756;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0127300725310056;0
"tymczasem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"tysi¹c";0;0;0;0;0;0;0;0,011260773203008;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"tytu³";0;0;0;0;0;0,0491128192600837;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ubijaæ";0;0;0;0;0,0637139276887572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ubite";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ubogaciæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"uchwyt";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"uciec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"uciecha";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uciekaæ";0;0;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"uciekaj¹c";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ucisk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"uczciwy";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uczestnik";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"uczucie";0;0;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0154508283483133;0
"uczynek";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uczyniæ";0;0;0;0;0;0,0188745914482236;0;0;0;0;0;0;0;0;0,0158036541145926;0;0;0;0;0
"uczyni³eœ»";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"udaæ";0;0;0;0;0,0134494623791951;0;0;0;0;0;0;0;0;0;0,0026041537527747;0;0;0;0,0254601450620112;0
"udany";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uderzyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"udo";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ufiksowanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"ufnoœæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"uiœciæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"uj¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"ujmuj¹c";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ujrzeæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0149300139096061;0;0;0,0154508283483133;0
"ukazaæ";0;0;0;0;0;0;0;0;0;0;0;0;0,0485609898301951;0;0;0;0;0;0;0
"ukierunkowaæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"ukierunkowywaæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"uk³oniæ";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ukwieciæ";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ulêkn¹æ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"ulotny";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"u³atwiæ";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"u³o¿yæ";0;0;0;0;0;0;0;0;0;0;0;0,0568674749327285;0;0;0;0;0;0;0;0
"umar³y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,023488739646127
"umieæ";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"umiejêtnoœæ";0;0;0;0;0;0;0;0;0,0188730484492898;0;0;0;0;0;0;0;0;0;0;0
"umrzeæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0164488224353468;0;0;0;0;0
"umys³";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"umyœlny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"unicestwiæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uniemo¿liwiaj¹c";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"unieœæ";0;0;0,0114155604635305;0;0;0;0;0;0;0;0;0;0;0;0,00316073082291852;0;0;0;0;0
"unikaæ";0,0165270054472008;0;0;0;0;0;0;0;0,0145062362222156;0;0;0;0;0;0;0;0;0;0;0
"uniwersytecki";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uparty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"upewniaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"upewniæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"upiec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"upiór";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"up³yw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"upodobanie";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"upodobnienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"upomnieæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0212944108646626;0,00316073082291852;0;0;0;0;0
"upomnienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0,027704667274919;0;0;0;0;0;0
"upraszaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"uproszczenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"uprowadziæ";0;0;0;0;0;0;0;0;0,094365242246449;0;0;0;0;0;0;0;0;0;0;0
"uprzedni";0;0;0;0;0;0,0245564096300418;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uprzejmy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"uraza";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uraziæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uriasz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"uriasza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00822441121767338;0;0;0;0;0
"uroczysty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00971219796603902;0;0;0;0
"urodziæ";0;0;0;0,00733770936773782;0;0;0;0;0;0;0;0;0,0307524224063619;0;0,0026041537527747;0;0;0;0;0
"urwisty";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"usadowiæ";0;0;0;0;0;0;0;0;0;0,0508462128810278;0;0;0;0;0;0;0;0;0;0
"usi¹œæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0273539752840972;0;0
"us³uchaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0,110818669099676;0;0;0;0;0;0
"us³ugiwaæ";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"us³yszeæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"usn¹æ";0;0;0;0;0;0;0;0;0;0,0508462128810278;0;0;0;0;0;0;0;0;0;0
"ust»";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"usta";0;0,0131578947368421;0;0,00536193029490617;0;0;0;0;0;0;0,00589970501474926;0;0;0;0;0;0;0,0126582278481013;0;0,0108695652173913
"ustawa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"ustawiaj¹c";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"usteczka";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"usyp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"uszach";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uszu";0;0;0,0114155604635305;0;0;0;0;0;0;0;0,00979919792002172;0;0;0;0;0;0;0;0;0
"uszykowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"uœcisk";0;0;0;0;0;0;0;0,0293012074229652;0;0;0;0;0;0;0;0;0;0;0;0
"uœmiechaj¹c";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uœmiechn¹æ";0;0,0218547900979432;0;0;0,00816198549112374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uœmiechniêty";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"uton¹æ";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"utrzymaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"utworzyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,020101991139011;0
"uwaga";0;0;0;0,00622500829728515;0,0171149491023639;0;0;0;0,0202788479902826;0;0;0;0;0,0148841544544062;0;0;0;0;0;0
"uwa¿aæ";0;0;0;0;0;0,0188745914482236;0;0,011260773203008;0;0;0;0;0;0;0;0;0;0;0;0
"uwierzyæ";0;0;0;0;0;0;0,0366265092787065;0;0;0;0;0;0;0;0;0;0;0;0;0
"uwolniæ";0;0;0;0;0;0;0;0,0146506037114826;0;0;0;0;0;0;0;0;0;0;0;0
"uzyskaæ";0;0;0;0;0;0;0;0;0,0145062362222156;0;0;0;0;0;0;0;0,0157437350468595;0;0;0
"u¿ycie";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"u¿yczyæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0,027704667274919;0;0;0;0;0;0
"u¿yæ";0;0;0;0,00890597344473824;0;0;0;0,011260773203008;0;0;0;0;0;0;0;0;0;0;0;0
"u¿ywaæ";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"vassermiller";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"vishwananda";0;0;0;0;0,0106189879481262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"waga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"wahaæ";0;0,0284337374663642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"walc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"walka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0026041537527747;0,00615048448127237;0;0;0,0127300725310056;0
"wa³";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"wa³ek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0204830715397505;0;0;0
"wam";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0425888217293252;0,00316073082291852;0;0;0;0;0
"wam»";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00411220560883669;0;0;0;0;0
"wapienny";0,0215021298253103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"warga";0;0;0,0114155604635305;0,0267179203342147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"warownia";0;0;0;0;0;0;0;0;0;0;0,0127490504273964;0;0;0;0;0;0;0;0;0
"warstwa";0;0;0;0,0115869385921913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
